ID,Business,Street Address,City,State,ZIP,Latitude,Longitude,Type of Installation,Georeference
646,"Cumberland Farms, Inc.",4394 Boston Post Rd,Pelham Manor,NY,10803,40.890908,-73.81746,Transfer Switch Only,POINT (-73.81746 40.890908)
893,Onder Realty Inc.,1490 Islip Avenue,Brentwood,NY,11717,40.777026,-73.215785,Transfer Switch Only,POINT (-73.215785 40.777026)
70,Astoria Fuel & Convenience Store Inc,30-02 Astoria Blvd,Astoria,NY,11102,40.770129,-73.919043,Permanent Generator,POINT (-73.919043 40.770129)
810,IHI Trucking,297 Robbins Lane,Syosset,NY,11791,40.798362,-73.516235,Transfer Switch Only,POINT (-73.516235 40.798362)
630,"Cumberland Farms, Inc.",466 Rockaway Tpk,Cedarhurst,NY,11516,40.628395,-73.736835,Transfer Switch Only,POINT (-73.736835 40.628395)
366,BP Products North America Inc.,205-33 Hollis Avenue,Queens,NY,11412,40.707534,-73.751659,Transfer Switch Only,POINT (-73.751659 40.707534)
139,R & A Petroleum Corp,272 E Jericho Typke,Huntington Station,NY,11746,40.828858,-73.399785,Permanent Generator,POINT (-73.399785 40.828858)
761,"East River Petroleum Realty, Llc",84-04 Parsons Boulevard,Queens,NY,11432,40.71396,-73.8076,Transfer Switch Only,POINT (-73.8076 40.71396)
102,PMG Northeast LLC,819 W Jericho Tpke,Smithtown,NY,11787,40.847663,-73.234996,Permanent Generator,POINT (-73.234996 40.847663)
480,Costco Wholesale Corporation,50 Overlook Road,Nanuet,NY,10954,41.107546,-74.025473,Transfer Switch Only,POINT (-74.025473 41.107546)
348,BP Products North America Inc.,8914 Ditmas Avenue,Brooklyn,NY,11236,40.647903,-73.914809,Transfer Switch Only,POINT (-73.914809 40.647903)
847,Global Montello Group Corp.,69 Pascach Road,Nanuet,NY,10954,41.101769,-74.033381,Transfer Switch Only,POINT (-74.033381 41.101769)
910,Delta Food Mart Inc.,109-113 Bronx River Rd,yonkers,NY,10704,40.904947,-73.859028,Transfer Switch Only,POINT (-73.859028 40.904947)
334,BP Products North America Inc.,4068 3rd Avenue,Bronx,NY,10457,40.843424,-73.897542,Transfer Switch Only,POINT (-73.897542 40.843424)
629,"Cumberland Farms, Inc.",1214 Grand Avenue,Baldwin,NY,11510,40.68068,-73.615308,Transfer Switch Only,POINT (-73.615308 40.68068)
250,Hess Corporation,2451 Nesconset Highway,Stony Brook,NY,11790,40.877392,-73.118227,Transfer Switch Only,POINT (-73.118227 40.877392)
894,S&M Service Station Corporation,296 Mclean Av,Yonkers,NY,10705,40.910645,-73.889221,Transfer Switch Only,POINT (-73.889221 40.910645)
519,East End Marketing,210 Greenwich St,Hempstead,NY,11550,40.700535,-73.617219,Transfer Switch Only,POINT (-73.617219 40.700535)
963,Z.S.L. Inc,318 Merrick Road,Amityville,NY,11701,40.669367,-73.409408,Transfer Switch and Generator,POINT (-73.409408 40.669367)
469,"Sunoco, Inc. (R+M)",3650 Lee Blvd,Jefferson Valley,NY,10535,41.331467,-73.80954,Transfer Switch Only,POINT (-73.80954 41.331467)
235,Hess Corporation,540 Old Country Road,Hicksville,NY,11801,40.75748,-73.546674,Transfer Switch Only,POINT (-73.546674 40.75748)
942,Lakeview Woodfield Inc.,688 Woodfield Road,Lake View,NY,11552,40.686145,-73.652769,Transfer Switch and Generator,POINT (-73.652769 40.686145)
1,MPW Enterprises LLC,14 North Airmont Road,Suffern,NY,10901,41.11475,-74.11423333,Permanent Generator,POINT (-74.11423333 41.11475)
778,"Hudson Petroleum Realty, LLC",2955 Cropsey Avenue,Brooklyn,NY,11214,40.582883,-73.985927,Transfer Switch Only,POINT (-73.985927 40.582883)
556,Bill Wolf Petroleum Maintenance LLC,34-17 Northern Boulevard,Queens,NY,11101,40.752317,-73.929607,Transfer Switch Only,POINT (-73.929607 40.752317)
667,"Cumberland Farms, Inc.",1194 Portion Road,Holtsville,NY,11742,40.835714,-73.053254,Transfer Switch Only,POINT (-73.053254 40.835714)
89,Genesis Petroleum Inc.,199 East Sunrise Highway,Freeport,NY,11520,40.657742,-73.573991,Permanent Generator,POINT (-73.573991 40.657742)
482,BK Gas Corp,30 Mount Vernon Avenue,Mount Vernon,NY,10550,40.910963,-73.845426,Transfer Switch Only,POINT (-73.845426 40.910963)
353,BP Products North America Inc.,60-11 Queens Boulevard,Queens,NY,11377,40.741903,-73.904062,Transfer Switch Only,POINT (-73.904062 40.741903)
409,Bolla Operating LI Corp,2475 Hempstead Tpk,East Meadow,NY,11554,40.724899,-73.543599,Transfer Switch Only,POINT (-73.543599 40.724899)
978,Bolla Operating Corp.,1935 Linden Blv,Brooklyn,NY,11207,40.658718,-73.89134,Transfer Switch Only,POINT (-73.89134 40.658718)
171,AS&R Petroleum Inc.,5914 Riverdale Avenue,Bronx,NY,10471,40.907467,-73.903739,Transfer Switch Only,POINT (-73.903739 40.907467)
524,R.S.V. S/S INC.,164 Willis Avenue,Bronx,NY,10454,40.80724,-73.923779,Transfer Switch Only,POINT (-73.923779 40.80724)
583,"Cumberland Farms, Inc.",1490 Fifth Av Spur Dr South,Bay Shore,NY,11706,40.747595,-73.264157,Transfer Switch Only,POINT (-73.264157 40.747595)
763,"East River Petroleum Realty, Llc",133-11 Roosevelt Avenue,Queens,NY,11354,40.75863,-73.834,Transfer Switch Only,POINT (-73.834 40.75863)
1006,Atlantis Management Group II LLC,1930 Bartow Ave,Bronx,NY,10475,40.867943,-73.833417,Transfer Switch Only,POINT (-73.833417 40.867943)
116,Petrogas Group US Inc,797 Peninsula Blvd,Hempstead,NY,11550,40.692452,-73.631524,Permanent Generator,POINT (-73.631524 40.692452)
684,"Cumberland Farms, Inc.",115-05 Beach Channel Drive,Queens,NY,11694,40.581738,-73.837196,Transfer Switch Only,POINT (-73.837196 40.581738)
731,PARS Auto Service Center Inc.,540 Sunrise Highway,West Islip,NY,11795,40.723779,-73.291634,Transfer Switch Only,POINT (-73.291634 40.723779)
218,Hess Corporation,285 East 233rd Street,Bronx,NY,10470,40.896317,-73.867346,Transfer Switch Only,POINT (-73.867346 40.896317)
277,NY Fuel Distributors LLC,870 Route 35,Cross River,NY,10518,41.268902,-73.605864,Transfer Switch Only,POINT (-73.605864 41.268902)
995,CPD NY Energy Corp,316 Main St,Nyack,NY,10960,41.09298,-73.92969,Transfer Switch Only,POINT (-73.92969 41.09298)
309,Metro NY Dealer Stations LLC,1500 Jericho Turnpike,New Hyde Park,NY,11040,40.733449,-73.679701,Transfer Switch Only,POINT (-73.679701 40.733449)
742,Anjon of Greenlawn,253 Broadway,Huntington,NY,11743,40.850603,-73.36624,Transfer Switch Only,POINT (-73.36624 40.850603)
6,PMG Northeast LLC,499 East Old Country Road,Hicksville,NY,11801,40.7692,-73.501569,Permanent Generator,POINT (-73.501569 40.7692)
874,Star Petroleum Management Inc.,117-01 Springfield Boulevard,Queens,NY,11411,40.695901,-73.743293,Transfer Switch Only,POINT (-73.743293 40.695901)
450,"Sunoco, Inc. (R+M)",5140 Veterans Highway,Holbrook,NY,11741,40.773368,-73.066283,Transfer Switch Only,POINT (-73.066283 40.773368)
121,PMG Northeast LLC,3285 Hempstead Turnpike,Levittown,NY,11756,40.726299,-73.51476,Permanent Generator,POINT (-73.51476 40.726299)
248,Hess Corporation,450 Long Beach Road,Long Beach,NY,11561,40.589702,-73.657889,Transfer Switch Only,POINT (-73.657889 40.589702)
380,500 Townline Corp.,500 Townline Road,Hauppauge,NY,11788,40.825262,-73.203752,Transfer Switch Only,POINT (-73.203752 40.825262)
879,Harmony Auto Service Inc.,196 Henry St,Hempstead,NY,11550,40.701199,-73.615037,Transfer Switch Only,POINT (-73.615037 40.701199)
441,Bolla Operating LI Corp,5389 Merrick Rd,Massapequa,NY,11758,40.668201,-73.437923,Transfer Switch Only,POINT (-73.437923 40.668201)
656,"Cumberland Farms, Inc.",178-02 Union Turnpike,Queens,NY,11366,40.726136,-73.789708,Transfer Switch Only,POINT (-73.789708 40.726136)
512,Bill Wolf Petroleum Maintenance LLC,140 Route 59,Spring Valley,NY,10977,41.107898,-74.037864,Transfer Switch Only,POINT (-74.037864 41.107898)
615,"Cumberland Farms, Inc.",14 W Main St,Elmsford,NY,10523,41.055717,-73.822128,Transfer Switch Only,POINT (-73.822128 41.055717)
270,NY Fuel Distributors LLC,395 Central Av,White Plains,NY,10606,41.031927,-73.786466,Transfer Switch Only,POINT (-73.786466 41.031927)
678,"Cumberland Farms, Inc.",82-06 Astoria Boulevard,Queens,NY,11370,40.76477,-73.886765,Transfer Switch Only,POINT (-73.886765 40.76477)
203,Hess Corporation,250-26 Jericho Turnpike,Floral Park,NY,11001,40.726385,-73.714952,Transfer Switch Only,POINT (-73.714952 40.726385)
598,"Cumberland Farms, Inc.",401 Medford Avenue,Patchogue,NY,11772,40.781704,-73.007999,Transfer Switch Only,POINT (-73.007999 40.781704)
862,Bill's Friendly Auto Service,1175 Willis Av,Albertson,NY,11507,40.776687,-73.650753,Transfer Switch Only,POINT (-73.650753 40.776687)
11,Alliance Energy LLC,113-21 Rockaway Blvd.,South Ozone Park,NY,11420,40.67735,-73.8247,Permanent Generator,POINT (-73.8247 40.67735)
386,Barney's Service Station,200-05 Horace Harding Expy,Queens,NY,11364,40.744205,-73.775393,Transfer Switch Only,POINT (-73.775393 40.744205)
385,BP Products North America Inc.,1883 Front Street,East Meadow,NY,11554,40.719947,-73.564452,Transfer Switch Only,POINT (-73.564452 40.719947)
57,PMG Northeast LLC,79 Old Country Road,Westbury,NY,11590,40.747665,-73.588271,Permanent Generator,POINT (-73.588271 40.747665)
534,1185 Straight Path Corp.,967 Jericho Turnpike,Huntington Station,NY,11746,40.8358833333,-73.3736333333,Transfer Switch Only,POINT (-73.3736333333 40.8358833333)
551,One Stop Petroleum Inc.,2425 Jerusalem Avenue,North Bellmore,NY,11710,40.6907,-73.54285,Transfer Switch Only,POINT (-73.54285 40.6907)
143,Trisul Inc,669 Old Town Road,Port Jefferson,NY,11776,40.897966,-73.046048,Permanent Generator,POINT (-73.046048 40.897966)
501,Bill Wolf Petroleum Maintenance LLC,590 East Fordham Road,Bronx,NY,10458,40.85842,-73.885463,Transfer Switch Only,POINT (-73.885463 40.85842)
798,MNC Realty Corp,43-07 Astoria Boulevard,Queens,NY,11105,40.76916,-73.906258,Transfer Switch Only,POINT (-73.906258 40.76916)
716,"7-Eleven, Inc.",145 Hospital Road,East Patchogue,NY,11772,40.782383,-72.977941,Transfer Switch Only,POINT (-72.977941 40.782383)
473,Atlantis Management Group II LLC,1099 Horseblock Road,Farmingville,NY,11738,40.829639,-73.01418,Transfer Switch Only,POINT (-73.01418 40.829639)
815,261 E Merrick Rd. Inc,261 E Merrick Rd,Freeport,NY,11520,40.654111,-73.569308,Transfer Switch Only,POINT (-73.569308 40.654111)
699,Gaseteria Oil Corp,99-49 Horace Harding Exp,Queens,NY,11368,40.736676,-73.857219,Transfer Switch Only,POINT (-73.857219 40.736676)
748,OK Gasmart Inc,145 Middle Country Road,Coram,NY,11727,40.873198,-72.98725,Transfer Switch Only,POINT (-72.98725 40.873198)
914,Hunter Petroleum Corp.,1614 Route 112,Medford,NY,11763,40.798121,-73.006145,Transfer Switch Only,POINT (-73.006145 40.798121)
946,Marshall and Sons Service Station,701 Montauk Highway,Montauk,NY,11954,41.0338166667,-71.9463666667,Transfer Switch and Generator,POINT (-71.9463666667 41.0338166667)
341,BP Products North America Inc.,21-17 Jackson Av,Queens,NY,11101,40.745143,-73.948132,Transfer Switch Only,POINT (-73.948132 40.745143)
539,Pilliar Services Inc,1862 5th Av,Brentwood,NY,11717,40.776791,-73.260221,Transfer Switch Only,POINT (-73.260221 40.776791)
154,Atlantic Gas Inc,1381 Atlantic Ave,Brooklyn,NY,11216,40.678452,-73.944471,Permanent Generator,POINT (-73.944471 40.678452)
931,CPD NY Energy Corp.,536 Main Street,New Paltz,NY,12561,41.107314,-73.803142,Transfer Switch Only,POINT (-73.803142 41.107314)
671,"Cumberland Farms, Inc.",1185 Merrick Avenue,Merrick,NY,11566,40.691714,-73.563246,Transfer Switch Only,POINT (-73.563246 40.691714)
830,"East River Petroleum Realty, LLC",96-27 Queens Boulevard,Queens,NY,11374,40.730366,-73.861569,Transfer Switch Only,POINT (-73.861569 40.730366)
175,Bede Inc.,9 Lake Avenue,Riverhead,NY,11901,40.914396,-72.663162,Transfer Switch Only,POINT (-72.663162 40.914396)
405,5th Ave Petroleum Inc.,1501 Fifth Avenue,Bay Shore,NY,11706,40.750484,-73.262732,Transfer Switch Only,POINT (-73.262732 40.750484)
899,"NKG Service, Inc.",88-20 Astoria Boulevard,Queens,NY,11369,40.763413,-73.880454,Transfer Switch Only,POINT (-73.880454 40.763413)
186,Hess Corporation,731 Mamaroneck Avenue,Mamaroneck,NY,10543,40.956359,-73.737938,Transfer Switch Only,POINT (-73.737938 40.956359)
1002,Lotus Management Group NY Inc.,144-31 Farmers Blvd,Jamaica,NY,11434,40.667658,-73.766372,Transfer Switch Only,POINT (-73.766372 40.667658)
43,Alliance Energy LLC,7611 Northern Blvd.,Jackson Height,NY,11372,40.75535,-73.8906,Permanent Generator,POINT (-73.8906 40.75535)
783,"East River Petroleum Realty, LLC",20-02 Parsons Boulevard,Queens,NY,11357,40.78149,-73.82285,Transfer Switch Only,POINT (-73.82285 40.78149)
710,Astoria Shell Service Center Corp,43-20 Astoria Boulevard,Queens,NY,11103,40.768148,-73.907585,Transfer Switch Only,POINT (-73.907585 40.768148)
842,Genesis Petroleum Inc,465 Nassau Road,Roosevelt,NY,11575,40.684456,-73.593011,Transfer Switch Only,POINT (-73.593011 40.684456)
418,Hess Corporation,2251 Nostrand Avenue,Brooklyn,NY,11210,40.629885,-73.947107,Transfer Switch Only,POINT (-73.947107 40.629885)
25,PMG Northeast LLC,1889 Rt. 112,Coram,NY,11727,40.891736,-73.014252,Permanent Generator,POINT (-73.014252 40.891736)
974,Bolla EM Realty LLC,185 Flatbush Avenue Ext,Brooklyn,NY,11201,40.69465,-73.983492,Transfer Switch Only,POINT (-73.983492 40.69465)
886,Larkfield USA Inc.,311 Larkfield Road,East Northport,NY,11731,40.873128,-73.323254,Transfer Switch Only,POINT (-73.323254 40.873128)
289,NY Fuel Distributors LLC,1821 Commerce Street,Yorktown Heights,NY,10598,41.271103,-73.780616,Transfer Switch Only,POINT (-73.780616 41.271103)
302,Metro NY Dealer Stations LLC,408 Rockaway Turnpike,Cedarhurst,NY,11516,40.626763,-73.736335,Transfer Switch Only,POINT (-73.736335 40.626763)
321,West Bay Marketing LLC.,17 Merrick Rd,Baldwin,NY,11510,40.651221,-73.604073,Transfer Switch Only,POINT (-73.604073 40.651221)
566,Global Montello Group,49-25 Van Dam Street,Queens,NY,11101,40.738886,-73.934507,Transfer Switch Only,POINT (-73.934507 40.738886)
437,Global Montello Group LLC,232 Long Beach Road,Rockville Centre,NY,11570,40.66171,-73.629015,Transfer Switch Only,POINT (-73.629015 40.66171)
38,Bolla Operating LI Corp,2475 Hempstead Turnpike,East Meadow,NY,11554,40.724899,-73.543599,Permanent Generator,POINT (-73.543599 40.724899)
26,PMG Northeast LLC,1194 Portion Road,Holstville,NY,11742,40.835714,-73.053254,Permanent Generator,POINT (-73.053254 40.835714)
652,"Cumberland Farms, Inc.",864 Carmen Avenue,Westbury,NY,11590,40.74814,-73.552017,Transfer Switch Only,POINT (-73.552017 40.74814)
258,Busy Bee Stores Corp.,292 Long Beach Road,Oceanside,NY,11572,40.644421,-73.639566,Transfer Switch Only,POINT (-73.639566 40.644421)
390,2978 Gas Corp,2978 Cropsey Avenue,Brooklyn,NY,11214,40.582368,-73.986512,Transfer Switch Only,POINT (-73.986512 40.582368)
53,Gaseteria Oil Corp,1705 Richmond Ave,Staten Island,NY,10314,40.606817,-74.161697,Permanent Generator,POINT (-74.161697 40.606817)
725,LUKOIL North America LLC,101-06 Astoria Boulevard,Queens,NY,11369,40.761409,-73.867869,Transfer Switch Only,POINT (-73.867869 40.761409)
15,Mosholu Petro Realty LLC,3276 Jerome Ave,Bronx,NY,10468,40.878335,-73.885879,Permanent Generator,POINT (-73.885879 40.878335)
571,Webster Oil Corp,958 Montauk Highway,West Islip,NY,11795,40.697173,-73.284804,Transfer Switch Only,POINT (-73.284804 40.697173)
185,Hess Corporation,1861 Fifth Avenue,Brentwood,NY,11717,40.776874,-73.259519,Transfer Switch Only,POINT (-73.259519 40.776874)
720,"7-Eleven, Inc.",125 Crooked Hill Road,Brentwood,NY,11717,40.78213,-73.261939,Transfer Switch Only,POINT (-73.261939 40.78213)
786,"East River Petroleum Realty, LLC",138-50 Hillside Avenue,Queens,NY,11432,40.704047,-73.81466,Transfer Switch Only,POINT (-73.81466 40.704047)
373,BP Products North America Inc.,3055 Westchester Av,Bronx,NY,10461,40.84863,-73.831136,Transfer Switch Only,POINT (-73.831136 40.84863)
505,Bill Wolf Petroleum Maintenance LLC,516 Merrick Rd,Rockville Centre,NY,11570,40.654341,-73.634727,Transfer Switch Only,POINT (-73.634727 40.654341)
111,Bolla Operating LI Corp,3705 Middle Country Rd,Calverton,NY,11933,40.926095,-72.746048,Permanent Generator,POINT (-72.746048 40.926095)
588,"Cumberland Farms, Inc.",660 Islip Ave,Brentwood,NY,11717,40.756993,-73.209933,Transfer Switch Only,POINT (-73.209933 40.756993)
620,"Cumberland Farms, Inc.",500 Atlantic Av,East Rockaway,NY,11518,40.641682,-73.665165,Transfer Switch Only,POINT (-73.665165 40.641682)
839,Warex Terminals Corporation,601 E Fordham Rd,Bronx,NY,10458,40.858675,-73.884962,Transfer Switch Only,POINT (-73.884962 40.858675)
918,Petrogas Group,797 Old Country Rd,Plainview,NY,11803,40.773059,-73.483556,Transfer Switch Only,POINT (-73.483556 40.773059)
703,Gaseteria Oil Corp,40-08 30th Ave,Queens,NY,11103,40.763602,-73.914611,Transfer Switch Only,POINT (-73.914611 40.763602)
752,Apol Service Station,1210 Grand Avenue,Baldwin,NY,11510,40.681127,-73.615277,Transfer Switch Only,POINT (-73.615277 40.681127)
803,GCP 188th Realty Corp,196-03 Grand Central Pkwy,Queens,NY,11423,40.725113,-73.771783,Transfer Switch Only,POINT (-73.771783 40.725113)
126,1258 Middle Country Realty LLC,1258 Middle Country Road,Selden,NY,11720,40.862238,-73.056623,Permanent Generator,POINT (-73.056623 40.862238)
345,BP Products North America Inc.,239 Union Avenue,Brooklyn,NY,11211,40.707781,-73.950829,Transfer Switch Only,POINT (-73.950829 40.707781)
935,HMF Premium Fuels Inc.,880 Conklin Street,Farmingdale,NY,11735,40.736221,-73.429852,Transfer Switch and Generator,POINT (-73.429852 40.736221)
358,BP Products North America Inc.,255 East 125th Street,New York,NY,10035,40.803088,-73.933728,Transfer Switch Only,POINT (-73.933728 40.803088)
197,Hess Corporation,301 Union Blvd,Holbrook,NY,11741,40.812283,-73.080816,Transfer Switch Only,POINT (-73.080816 40.812283)
950,Dirmak Inc.,248-02 Jericho Turnpike,Bellerose,NY,11426,40.725368,-73.719931,Transfer Switch and Generator,POINT (-73.719931 40.725368)
543,Yulica Petroleum Inc.,246-02 South Conduit Avenue,Queens,NY,11422,40.665216,-73.732566,Transfer Switch Only,POINT (-73.732566 40.665216)
461,"Sunoco, Inc. (R+M)",114 Broadhollow Road,Melville,NY,11747,40.789674,-73.415942,Transfer Switch Only,POINT (-73.415942 40.789674)
158,"Vincent Service Station, Inc.",636 Fenimore Road,Mamaroneck,NY,10543,40.951028,-73.743854,Transfer Switch Only,POINT (-73.743854 40.951028)
818,Atlantis Management Group II LLC,1 E 233 St,Bronx,NY,10470,40.895889,-73.876527,Transfer Switch Only,POINT (-73.876527 40.895889)
903,BP Products North America Inc.,204-12 Northern Boulevard,Queens,NY,11361,40.757551,-73.778406,Transfer Switch Only,POINT (-73.778406 40.757551)
560,Bill Wolf Petroleum Maintenance LLC,80 Old Shore Road,Port Washington,NY,11050,40.840728,-73.705146,Transfer Switch Only,POINT (-73.705146 40.840728)
639,"Cumberland Farms, Inc.",700 Nassau Boulevard,West Hempstead,NY,11552,40.68725,-73.6619,Transfer Switch Only,POINT (-73.6619 40.68725)
854,Best Service Station Inc.,2157-63 Amsterdam Avenue,New York,NY,10032,40.839002,-73.937064,Transfer Switch Only,POINT (-73.937064 40.839002)
190,Hess Corporation,214 Islip Avenue,Islip,NY,11751,40.738448,-73.207892,Transfer Switch Only,POINT (-73.207892 40.738448)
21,Alliance Energy LLC,154-02 Horace Harding Exp,Flushing,NY,11367,40.73834,-73.8147,Permanent Generator,POINT (-73.8147 40.73834)
422,Hess Corporation,2488 Hylan Boulevard,Staten Island,NY,10306,40.570806,-74.109079,Transfer Switch Only,POINT (-74.109079 40.570806)
871,Lotus Management Group NY Inc,1610 Bushwick Avenue,Brooklyn,NY,11207,40.680536,-73.903392,Transfer Switch Only,POINT (-73.903392 40.680536)
47,SRM Fuel Corp.,3936 10th Av,New York,NY,10034,40.866244,-73.917993,Permanent Generator,POINT (-73.917993 40.866244)
970,Sunrise 888 Inc.,820 Sunrise Hwy,Baldwin,NY,11510,40.655864,-73.605674,Transfer Switch and Generator,POINT (-73.605674 40.655864)
94,Bhavishya Gas Inc,5916 Foster Ave,Brooklyn,NY,11385,40.639781,-73.919778,Permanent Generator,POINT (-73.919778 40.639781)
607,"Cumberland Farms, Inc.",770 Montauk Highway,East Patchogue,NY,11772,40.767261,-72.986421,Transfer Switch Only,POINT (-72.986421 40.767261)
285,NY Fuel Distributors LLC,372 S Broadway,Tarrytown,NY,10591,41.063983,-73.862044,Transfer Switch Only,POINT (-73.862044 41.063983)
771,"Liberty Petroleum Realty, LLC",150-54 W 145th Street,New York,NY,10039,40.82086,-73.9382,Transfer Switch Only,POINT (-73.9382 40.82086)
882,Mercy Gas Inc,4220 Bronx Boulevard,Bronx,NY,10466,40.895168,-73.860621,Transfer Switch Only,POINT (-73.860621 40.895168)
417,Apache Oil Company Inc.,245 South Central Avenue,Hartsdale,NY,10530,41.012795,-73.806003,Transfer Switch Only,POINT (-73.806003 41.012795)
326,NJB Properties LLC.,2054 N Grand Av,Baldwin,NY,11510,40.660598,-73.607621,Transfer Switch Only,POINT (-73.607621 40.660598)
153,Duplex Inc,1310 Sunrise Hwy,Copiague,NY,11726,40.692362,-73.398764,Permanent Generator,POINT (-73.398764 40.692362)
229,Hess Corporation,530 Utica Avenue,Brooklyn,NY,11234,40.660357,-73.931566,Transfer Switch Only,POINT (-73.931566 40.660357)
290,Metro NY Dealer Stations LLC,185-25 North Conduit Avenue,Queens,NY,11413,40.66683,-73.757948,Transfer Switch Only,POINT (-73.757948 40.66683)
449,"Sunoco, Inc. (R+M)",1781 Arthur Kill Rd,Staten Island,NY,10312,40.558941,-74.198171,Transfer Switch Only,POINT (-74.198171 40.558941)
58,PMG Northeast LLC,2033 Middle Country Rd,Centereach,NY,11720,40.858806,-73.083754,Permanent Generator,POINT (-73.083754 40.858806)
317,Hess Corporation,159-02 Crossbay Boulevard,Queens,NY,11414,40.658982,-73.840269,Transfer Switch Only,POINT (-73.840269 40.658982)
79,174-02 Horace Harding Expressway Operating Corp,17402 Horace Harding,Fresh Meadows,NY,11365,40.73833,-73.794569,Permanent Generator,POINT (-73.794569 40.73833)
262,Busy Bee Stores Corp.,4625 Veterans Pkwy,Holbrook,NY,11741,40.782007,-73.08225,Transfer Switch Only,POINT (-73.08225 40.782007)
30,PMG Northeast LLC,345 Sunrise Highway,Rockville Center,NY,11570,40.65669,-73.640441,Permanent Generator,POINT (-73.640441 40.65669)
217,Hess Corporation,2880 Atlantic Avenue,Brooklyn,NY,11207,40.676927,-73.887954,Transfer Switch Only,POINT (-73.887954 40.676927)
476,Stop Associate Inlaid,257 Bayshore Road,Deer Park,NY,11729,40.744792,-73.31264,Transfer Switch Only,POINT (-73.31264 40.744792)
925,The Macchia Group Inc.,1206 Bellmore Avenue,North Bellmore,NY,11710,40.690175,-73.548738,Transfer Switch Only,POINT (-73.548738 40.690175)
493,Bill Wolf Petroleum Maintenance LLC,2001 Cropsey Avenue,Brooklyn,NY,11214,40.600179,-74.002425,Transfer Switch Only,POINT (-74.002425 40.600179)
165,American Petroleum Distributors LLC,76-19 21st Avenue,Queens,NY,11370,40.770695,-73.893079,Transfer Switch Only,POINT (-73.893079 40.770695)
757,"Big Apple Petroleum Realty, Llc",61-60 Woodhaven Boulevard,Queens,NY,11374,40.72717,-73.8713,Transfer Switch Only,POINT (-73.8713 40.72717)
790,Malverne Gas Inc.,1786 Deer Park Avenue,Deer Park,NY,11729,40.756866,-73.327636,Transfer Switch Only,POINT (-73.327636 40.756866)
180,Hess Corporation,113-07 Medford Av,Patchogue,NY,11772,40.769934,-73.007034,Transfer Switch Only,POINT (-73.007034 40.769934)
592,"Cumberland Farms, Inc.",1395 Veterans Memorial Hwy,Islandia,NY,11749,40.813068,-73.189255,Transfer Switch Only,POINT (-73.189255 40.813068)
444,Atlantis Management Group II LLC,3936 10th Av,New York,NY,10034,40.866244,-73.917993,Transfer Switch Only,POINT (-73.917993 40.866244)
322,West Bay Marketing LLC.,1692 Union Blvd,Bay Shore,NY,11706,40.724323,-73.251531,Transfer Switch Only,POINT (-73.251531 40.724323)
377,BP Products North America Inc.,1640 Flatbush Avenue,Brooklyn,NY,11210,40.630355,-73.945438,Transfer Switch Only,POINT (-73.945438 40.630355)
624,"Cumberland Farms, Inc.",566 Northern Boulevard,Lake Success,NY,11040,40.781535,-73.716993,Transfer Switch Only,POINT (-73.716993 40.781535)
212,Hess Corporation,56-01 Main Street,Queens,NY,11355,40.748152,-73.825588,Transfer Switch Only,POINT (-73.825588 40.748152)
647,"Cumberland Farms, Inc.",48 W Broad St,Mount Vernon,NY,10552,40.92609,-73.838,Transfer Switch Only,POINT (-73.838 40.92609)
254,Hess Corporation,89-10 Astoria Boulevard,Queens,NY,11369,40.763626,-73.879878,Transfer Switch Only,POINT (-73.879878 40.763626)
486,Premium Energy Inc.,642 Motor Parkway,Brentwood,NY,11717,40.806911,-73.24842,Transfer Switch Only,POINT (-73.24842 40.806911)
835,Williamsburg Service Center Inc.,713 Kent Avenue,Brooklyn,NY,11211,40.700067,-73.961193,Transfer Switch Only,POINT (-73.961193 40.700067)
107,JAV Petroleum,655 Broadway,Amityville,NY,11701,40.697744,-73.425021,Permanent Generator,POINT (-73.425021 40.697744)
239,Hess Corporation,152 Pulaski Road,Kings Park,NY,11754,40.884208,-73.262667,Transfer Switch Only,POINT (-73.262667 40.884208)
122,"Gasoline Heaven at Commack, Inc.",2088 Jericho Turnpike,Commack,NY,11725,40.844125,-73.277031,Permanent Generator,POINT (-73.277031 40.844125)
515,East End Marketing,940 S Main St,Farmingdale,NY,11735,40.711189,-73.429804,Transfer Switch Only,POINT (-73.429804 40.711189)
938,"Tarrytown Snack Mart, Inc.",440 South Broadway,Tarrytown,NY,10591,41.061661,-73.861822,Transfer Switch and Generator,POINT (-73.861822 41.061661)
349,BP Products North America Inc.,401 E 80 St,Brooklyn,NY,11236,40.64103,-73.919006,Transfer Switch Only,POINT (-73.919006 40.64103)
575,"Cumberland Farms, Inc.",3239 Sunrise Highway,Islip Terrace,NY,11752,40.747063,-73.174819,Transfer Switch Only,POINT (-73.174819 40.747063)
807,Gaseteria Oil Corp,1862 Webster Avenue,Bronx,NY,10457,40.846697,-73.902022,Transfer Switch Only,POINT (-73.902022 40.846697)
85,Gaseteria Oil Corp,154-09 Union Turnpike,Flushing,NY,11367,40.720033,-73.809456,Permanent Generator,POINT (-73.809456 40.720033)
354,BP Products North America Inc.,119-01 Atlantic Avenue,Queens,NY,11418,40.694439,-73.827989,Transfer Switch Only,POINT (-73.827989 40.694439)
967,Haver Inc/dba/bp,239 Carlton Avenue,East Islip,NY,11730,40.74123,-73.192444,Transfer Switch and Generator,POINT (-73.192444 40.74123)
